"seed","roi","roi_label","network","n","mean_PSIL","mean_MTP","mean_delta","d_z","d_av","p_value","p_wilcox","p_FDR","p_wilcox_FDR","significant","sig_wilcox"
"AMY",231,"Subcortex_aCAU-lh","Subcortex",6,0.279011393108478,0.198537812302222,0.0804735808062563,0.517142125565998,0.8885388480157,0.261050540956128,0.208412803684149,0.588585995001776,0.552536270232394,FALSE,FALSE
"AMY",232,"Subcortex_pCAU-lh","Subcortex",6,0.250399585416187,0.197868997590054,0.0525305878261328,0.383541263868123,0.584675134862574,0.390616901813119,0.401678166469773,0.659708545284379,0.610550813034055,FALSE,FALSE
"HIP",1,"LH_Vis_1","Vis",6,0.396565613079122,0.266627929331282,0.12993768374784,0.716103936364096,1.09690499414851,0.13978385662673,0.29450739368011,0.25294221675313,0.347915470254223,FALSE,FALSE
"HIP",2,"LH_Vis_2","Vis",6,0.420738494188963,0.206595884004387,0.214142610184577,1.07317168261325,1.40496887668875,0.0466049327330105,0.0360316862182336,0.20293536863458,0.245295117532654,FALSE,FALSE
"HIP",3,"LH_Vis_3","Vis",6,0.410466571680608,0.19311721328527,0.217349358395338,1.25435798633586,1.70278954427076,0.0277037192850958,0.0360316862182336,0.20293536863458,0.245295117532654,FALSE,FALSE
"HIP",4,"LH_Vis_4","Vis",6,0.388325654582369,0.249750985124804,0.138574669457565,0.569366190693744,0.952119375038314,0.22191278036956,0.401678166469773,0.302970742061435,0.446744497341991,FALSE,FALSE
"HIP",5,"LH_Vis_5","Vis",6,0.228406406455897,0.169268397209248,0.0591380092466484,0.395296243360671,0.509132220128322,0.377378409984997,0.401678166469773,0.423853583628469,0.446744497341991,FALSE,FALSE
"HIP",6,"LH_Vis_6","Vis",6,0.420248239077746,0.339500825329662,0.0807474137480847,0.663520551350961,0.576198827795231,0.165029648690087,0.29450739368011,0.266699147131861,0.347915470254223,FALSE,FALSE
"HIP",7,"LH_Vis_7","Vis",6,0.290794754985793,0.199897069814142,0.0908976851716509,0.444713294119365,0.640282101816117,0.325706862431156,0.401678166469773,0.375056387041938,0.446744497341991,FALSE,FALSE
"HIP",8,"LH_Vis_8","Vis",6,0.447470658710808,0.261999988298459,0.185470670412349,0.692005090969282,1.01215943651413,0.150834448970381,0.208412803684149,0.255950201088696,0.295143597763887,FALSE,FALSE
"HIP",9,"LH_Vis_9","Vis",6,0.308228656225852,0.192615466180593,0.115613190045259,0.607650043717597,0.866814288806646,0.196805138409687,0.142213241936393,0.284665396176055,0.261488864205625,FALSE,FALSE
"HIP",10,"LH_Vis_10","Vis",6,0.364740378895499,0.262813918241091,0.101926460654407,0.439570326252222,0.658649595957308,0.330789502683051,0.401678166469773,0.378995008099174,0.446744497341991,FALSE,FALSE
"HIP",11,"LH_Vis_11","Vis",6,0.341621017566036,0.148769833389386,0.19285118417665,0.952398942506382,1.24809170247453,0.0669698204001652,0.0591720678258594,0.220709228457551,0.245295117532654,FALSE,FALSE
"HIP",12,"LH_Vis_12","Vis",6,0.442894502298187,0.340070237113585,0.102824265184602,0.788290083974734,0.84923273213019,0.11136054978848,0.0934924836898357,0.235036554886587,0.261488864205625,FALSE,FALSE
"HIP",13,"LH_Vis_13","Vis",6,0.399589463370524,0.21650890981121,0.183080553559314,0.768332819124621,1.11436812655911,0.118568190355416,0.142213241936393,0.235036554886587,0.261488864205625,FALSE,FALSE
"HIP",14,"LH_Vis_14","Vis",6,0.314400124156076,0.128700475061911,0.185699649094165,0.924521164529227,1.38737938183019,0.0729297850995541,0.0591720678258594,0.220709228457551,0.245295117532654,FALSE,FALSE
"HIP",15,"LH_SomMot_1","SomMot",6,0.400875330674308,0.229728503607699,0.171146827066609,0.733582244149084,1.01878375613296,0.132284121509945,0.208412803684149,0.244093653386106,0.295143597763887,FALSE,FALSE
"HIP",16,"LH_SomMot_2","SomMot",6,0.459284616762249,0.309632610798503,0.149652005963746,0.643417082488561,0.864410293522359,0.175837709936179,0.142213241936393,0.270885120712491,0.261488864205625,FALSE,FALSE
"HIP",17,"LH_SomMot_3","SomMot",6,0.433441168655528,0.298043950238386,0.135397218417142,0.546655282970789,0.753001834840221,0.238209571685429,0.208412803684149,0.306917373354,0.295143597763887,FALSE,FALSE
"HIP",18,"LH_SomMot_4","SomMot",6,0.334372640500682,0.193838566296598,0.140534074204084,0.551584363973956,0.79666482683617,0.234580206610819,0.29450739368011,0.306917373354,0.347915470254223,FALSE,FALSE
"HIP",19,"LH_SomMot_5","SomMot",6,0.366950498522575,0.265892116161535,0.10105838236104,0.356049948252994,0.524871812213192,0.423026716145331,0.401678166469773,0.468204326607454,0.446744497341991,FALSE,FALSE
"HIP",20,"LH_SomMot_6","SomMot",6,0.338455373342795,0.314815585877259,0.023639787465536,0.101830121000952,0.142794022887106,0.812949742967987,1,0.833222039346338,1,FALSE,FALSE
"HIP",21,"LH_SomMot_7","SomMot",6,0.394056077159411,0.285786016896455,0.108270060262956,0.461488795377469,0.634772702322105,0.309592954588892,0.401678166469773,0.363851513640554,0.446744497341991,FALSE,FALSE
"HIP",22,"LH_SomMot_8","SomMot",6,0.466944791577308,0.350003250856094,0.116941540721214,0.574363589662935,0.756209746820389,0.218470380483938,0.208412803684149,0.30006775150806,0.295143597763887,FALSE,FALSE
"HIP",23,"LH_SomMot_9","SomMot",6,0.395701927361872,0.284953469784033,0.110748457577839,0.565984745309374,0.897918311558396,0.2242710285134,0.29450739368011,0.304367824411042,0.347915470254223,FALSE,FALSE
"HIP",24,"LH_SomMot_10","SomMot",6,0.429899009825694,0.292363089610837,0.137535920214857,0.765542759558836,1.11925907398562,0.119613500911617,0.142213241936393,0.235036554886587,0.261488864205625,FALSE,FALSE
"HIP",25,"LH_SomMot_11","SomMot",6,0.337628977014304,0.122917676915962,0.214711300098342,0.769789240384086,1.27701364027628,0.118026274078962,0.142213241936393,0.235036554886587,0.261488864205625,FALSE,FALSE
"HIP",26,"LH_SomMot_12","SomMot",6,0.438578974937535,0.333125770339283,0.105453204598253,0.465160046993635,0.709848768719289,0.306160353085607,0.401678166469773,0.361681660639991,0.446744497341991,FALSE,FALSE
"HIP",27,"LH_SomMot_13","SomMot",6,0.403827772636768,0.256596074256726,0.147231698380042,0.547102706137053,0.839200079214211,0.237877980347104,0.29450739368011,0.306917373354,0.347915470254223,FALSE,FALSE
"HIP",28,"LH_SomMot_14","SomMot",6,0.389079961979237,0.275633102370617,0.11344685960862,0.481678754673515,0.731821453528461,0.29112545961444,0.29450739368011,0.347521491058075,0.347915470254223,FALSE,FALSE
"HIP",29,"LH_SomMot_15","SomMot",6,0.494895650893441,0.369063764152043,0.125831886741398,0.80423296459328,1.05338509375968,0.105929377214523,0.142213241936393,0.235036554886587,0.261488864205625,FALSE,FALSE
"HIP",30,"LH_SomMot_16","SomMot",6,0.40323619263628,0.253465968604078,0.149770224032201,1.05985798082167,1.23157553607936,0.0484769535600141,0.0591720678258594,0.20293536863458,0.245295117532654,FALSE,FALSE
"HIP",31,"LH_DorsAttn_Post_1","DorsAttn",6,0.455210184910943,0.311960642949738,0.143249541961206,0.801916160541224,1.02127052843642,0.106701225085222,0.142213241936393,0.235036554886587,0.261488864205625,FALSE,FALSE
"HIP",32,"LH_DorsAttn_Post_2","DorsAttn",6,0.403024594350976,0.20406307876188,0.198961515589096,0.837974045147595,1.34829259711583,0.0953257173720234,0.0934924836898357,0.235036554886587,0.261488864205625,FALSE,FALSE
"HIP",33,"LH_DorsAttn_Post_3","DorsAttn",6,0.361376138879581,0.13739598687974,0.223980151999841,1.05434672283811,1.52464989614225,0.0492758953798471,0.0934924836898357,0.20293536863458,0.261488864205625,FALSE,FALSE
"HIP",34,"LH_DorsAttn_Post_4","DorsAttn",6,0.412716449050207,0.200203042961032,0.212513406089175,0.852605895113362,1.33056317290915,0.0910790319180158,0.142213241936393,0.235036554886587,0.261488864205625,FALSE,FALSE
"HIP",35,"LH_DorsAttn_Post_5","DorsAttn",6,0.418458317660397,0.217896267093876,0.200562050566522,0.843481113926819,1.38718452478362,0.0937034305150369,0.142213241936393,0.235036554886587,0.261488864205625,FALSE,FALSE
"HIP",36,"LH_DorsAttn_Post_6","DorsAttn",6,0.373494755265795,0.129727741609735,0.243767013656059,1.05894279932211,1.6211328507206,0.0486086340401915,0.142213241936393,0.20293536863458,0.261488864205625,FALSE,FALSE
"HIP",37,"LH_DorsAttn_Post_7","DorsAttn",6,0.381481339704517,0.156393820701737,0.22508751900278,1.02889466819815,1.57412446694455,0.0531573406916969,0.0934924836898357,0.20293536863458,0.261488864205625,FALSE,FALSE
"HIP",38,"LH_DorsAttn_Post_8","DorsAttn",6,0.330568799236002,0.118396167458417,0.212172631777586,0.951626787385995,1.35047557740988,0.0671276563437255,0.0934924836898357,0.220709228457551,0.261488864205625,FALSE,FALSE
"HIP",39,"LH_DorsAttn_Post_9","DorsAttn",6,0.457915903452687,0.284846293386678,0.17306961006601,0.83255457903454,0.900802680851521,0.0969510129354375,0.208412803684149,0.235036554886587,0.295143597763887,FALSE,FALSE
"HIP",40,"LH_DorsAttn_Post_10","DorsAttn",6,0.32260705151488,0.119225623283392,0.203381428231488,0.78062046596386,1.27042527455058,0.114075373276391,0.142213241936393,0.235036554886587,0.261488864205625,FALSE,FALSE
"HIP",41,"LH_DorsAttn_FEF_1","DorsAttn",6,0.41622497635978,0.197341447506476,0.218883528853304,0.950671682130759,1.75562677996257,0.0673234434985252,0.142213241936393,0.220709228457551,0.261488864205625,FALSE,FALSE
"HIP",42,"LH_DorsAttn_FEF_2","DorsAttn",6,0.37959889815245,0.178342763822563,0.201256134329887,1.19095064909032,2.11522227116204,0.0331204876601173,0.0591720678258594,0.20293536863458,0.245295117532654,FALSE,FALSE
"HIP",43,"LH_DorsAttn_PrCv_1","DorsAttn",6,0.405813103391708,0.121773139397751,0.284039963993957,1.257201636097,2.21534220612061,0.0274851690429111,0.0360316862182336,0.20293536863458,0.245295117532654,FALSE,FALSE
"HIP",44,"LH_SalVentAttn_ParOper_1","SalVentAttn",6,0.345773630598867,0.185986972707728,0.15978665789114,0.500160452268994,0.768067785073302,0.275083944785127,0.401678166469773,0.339022375194643,0.446744497341991,FALSE,FALSE
"HIP",45,"LH_SalVentAttn_ParOper_2","SalVentAttn",6,0.302262589604948,0.138383733815114,0.163878855789834,0.489827572200756,0.849470445776847,0.283952314381842,0.29450739368011,0.340742777258211,0.347915470254223,FALSE,FALSE
"HIP",46,"LH_SalVentAttn_ParOper_3","SalVentAttn",6,0.310397328324059,0.0505584249849378,0.259838903339121,0.821832032172278,1.41336954314541,0.100252872156212,0.142213241936393,0.235036554886587,0.261488864205625,FALSE,FALSE
"HIP",47,"LH_SalVentAttn_FrOperIns_1","SalVentAttn",6,0.377300085628348,0.144547577301315,0.232752508327032,0.690874332771906,1.20438773616881,0.151374006907732,0.208412803684149,0.255950201088696,0.295143597763887,FALSE,FALSE
"HIP",48,"LH_SalVentAttn_FrOperIns_2","SalVentAttn",6,0.408804421793107,0.120464998531364,0.288339423261743,1.1039848527603,1.86583852438505,0.0425699606239225,0.0934924836898357,0.20293536863458,0.261488864205625,FALSE,FALSE
"HIP",49,"LH_SalVentAttn_FrOperIns_3","SalVentAttn",6,0.288925965983584,0.122701807633907,0.166224158349677,0.633700165942071,0.968025903027663,0.18130821420872,0.208412803684149,0.275588485597255,0.295143597763887,FALSE,FALSE
"HIP",50,"LH_SalVentAttn_FrOperIns_4","SalVentAttn",6,0.366422326180068,0.0987376689787451,0.267684657201323,0.931228432771813,1.71230373737836,0.0714455904101641,0.0934924836898357,0.220709228457551,0.261488864205625,FALSE,FALSE
"HIP",51,"LH_SalVentAttn_PFCl_1","SalVentAttn",6,0.499330504158154,0.340093642087215,0.159236862070939,0.763625574803848,0.842641272761265,0.120337275068234,0.142213241936393,0.235036554886587,0.261488864205625,FALSE,FALSE
"HIP",52,"LH_SalVentAttn_Med_1","SalVentAttn",6,0.40149613365111,0.189842435121232,0.211653698529878,0.87531276328679,1.21157821795583,0.0848792142217874,0.0934924836898357,0.235036554886587,0.261488864205625,FALSE,FALSE
"HIP",53,"LH_SalVentAttn_Med_2","SalVentAttn",6,0.439061473981162,0.222920458022409,0.216141015958753,1.02428279530318,1.58186087861491,0.0538957739855441,0.142213241936393,0.20293536863458,0.261488864205625,FALSE,FALSE
"HIP",54,"LH_SalVentAttn_Med_3","SalVentAttn",6,0.363216188327135,0.217730060052907,0.145486128274227,0.592671360078793,0.980475584981641,0.206287191424611,0.29450739368011,0.286789510029338,0.347915470254223,FALSE,FALSE
"HIP",55,"LH_Limbic_OFC_1","Limbic",6,0.322766902507249,0.20543999469834,0.117326907808909,1.06441310985365,0.679267810687376,0.0478273345810417,0.0360316862182336,0.20293536863458,0.245295117532654,FALSE,FALSE
"HIP",56,"LH_Limbic_OFC_2","Limbic",6,0.341153502258908,0.274228795844858,0.0669247064140495,0.402992106433359,0.438784204359491,0.368910675129177,0.529368106184798,0.416394227373526,0.574742515286352,FALSE,FALSE
"HIP",57,"LH_Limbic_TempPole_1","Limbic",6,0.253890424051697,0.247319297244588,0.00657112680710976,0.0557774144423047,0.0824744542632696,0.896657084219767,1,0.900607115427783,1,FALSE,FALSE
"HIP",58,"LH_Limbic_TempPole_2","Limbic",6,0.211779158905036,0.220712194657927,-0.00893303575289171,-0.065174383361569,-0.0923468382162055,0.879410200732786,1,0.887192591889713,1,FALSE,FALSE
"HIP",59,"LH_Limbic_TempPole_3","Limbic",6,0.30496888500629,0.263670927640122,0.0412979573661681,0.375412708304615,0.321890711786483,0.399987743199444,0.29450739368011,0.446674332638125,0.347915470254223,FALSE,FALSE
