subj,ses,task,run,echo,direction,mode,n_pre,n_post,pre,post,json,same_shape3d,same_affine,same_dtype,frames_ok,n_trim,mean_drift,sd_fg_ratio,sd_bg_ratio,tsnr_pre_med,tsnr_post_med,tsnr_gain_med,tsnr_gain_p90,fwhm_ratio,resid_sd_fg,resid_sd_bg,verdict
sub-P3,ses-8,BOLDREST1,run-1,3,AP,magnitude-only,513,513,F:/JIVillL/openneuro/ds006072/sub-P3/ses-8/func/sub-P3_ses-8_task-BOLDREST1_dir-AP_run-1_echo-3_part-mag_bold.nii.gz,D:/ProfessionalProyects/PsyConn/derivatives/ds006072/prep/nordic/data/t0/sub-P3/ses-8/func/sub-P3_ses-8_task-BOLDREST1_dir-AP_run-1_echo-3_part-mag_bold.nii.gz,D:/ProfessionalProyects/PsyConn/derivatives/ds006072/prep/nordic/data/t0/sub-P3/ses-8/func/sub-P3_ses-8_task-BOLDREST1_dir-AP_run-1_echo-3_part-mag_bold.json,True,True,True,True,0,0.0,0.7492092847824097,0.12439323216676712,9.901747703552246,12.480517387390137,1.2604358196258545,1.625864863395691,1.0000001806013814,113.70402548974737,14.79638581074215,✓ PASS
sub-P3,ses-8,BOLDREST1,run-1,4,AP,magnitude-only,513,513,F:/JIVillL/openneuro/ds006072/sub-P3/ses-8/func/sub-P3_ses-8_task-BOLDREST1_dir-AP_run-1_echo-4_part-mag_bold.nii.gz,D:/ProfessionalProyects/PsyConn/derivatives/ds006072/prep/nordic/data/t0/sub-P3/ses-8/func/sub-P3_ses-8_task-BOLDREST1_dir-AP_run-1_echo-4_part-mag_bold.nii.gz,D:/ProfessionalProyects/PsyConn/derivatives/ds006072/prep/nordic/data/t0/sub-P3/ses-8/func/sub-P3_ses-8_task-BOLDREST1_dir-AP_run-1_echo-4_part-mag_bold.json,True,True,True,True,0,0.0,0.7180275321006775,0.12283366918563843,6.216201305389404,8.755369186401367,1.4084757566452026,1.6621332168579102,1.0000003590704556,99.7437774917036,12.314899609608126,✓ PASS
sub-P3,ses-8,BOLDREST1,run-1,5,AP,magnitude-only,513,513,F:/JIVillL/openneuro/ds006072/sub-P3/ses-8/func/sub-P3_ses-8_task-BOLDREST1_dir-AP_run-1_echo-5_part-mag_bold.nii.gz,D:/ProfessionalProyects/PsyConn/derivatives/ds006072/prep/nordic/data/t0/sub-P3/ses-8/func/sub-P3_ses-8_task-BOLDREST1_dir-AP_run-1_echo-5_part-mag_bold.nii.gz,D:/ProfessionalProyects/PsyConn/derivatives/ds006072/prep/nordic/data/t0/sub-P3/ses-8/func/sub-P3_ses-8_task-BOLDREST1_dir-AP_run-1_echo-5_part-mag_bold.json,True,True,True,True,0,1.9991627198123751e-07,0.6790644526481628,0.12111306190490723,4.45922327041626,6.904091835021973,1.5482722520828247,1.938981533050537,1.000000637636411,85.98187490194647,11.206729926945016,✓ PASS
sub-P3,ses-8,BOLDREST1,run-2,1,AP,magnitude-only,513,513,F:/JIVillL/openneuro/ds006072/sub-P3/ses-8/func/sub-P3_ses-8_task-BOLDREST1_dir-AP_run-2_echo-1_part-mag_bold.nii.gz,D:/ProfessionalProyects/PsyConn/derivatives/ds006072/prep/nordic/data/t1/sub-P3/ses-8/func/sub-P3_ses-8_task-BOLDREST1_dir-AP_run-2_echo-1_part-mag_bold.nii.gz,D:/ProfessionalProyects/PsyConn/derivatives/ds006072/prep/nordic/data/t1/sub-P3/ses-8/func/sub-P3_ses-8_task-BOLDREST1_dir-AP_run-2_echo-1_part-mag_bold.json,True,True,True,True,0,0.0,0.6962378621101379,0.15950244665145874,24.35896110534668,35.4178466796875,1.4539966583251953,1.6899632215499878,0.9999999105750718,175.09083753272358,47.142781591014575,✓ PASS
sub-P3,ses-8,BOLDREST1,run-2,2,AP,magnitude-only,513,513,F:/JIVillL/openneuro/ds006072/sub-P3/ses-8/func/sub-P3_ses-8_task-BOLDREST1_dir-AP_run-2_echo-2_part-mag_bold.nii.gz,D:/ProfessionalProyects/PsyConn/derivatives/ds006072/prep/nordic/data/t1/sub-P3/ses-8/func/sub-P3_ses-8_task-BOLDREST1_dir-AP_run-2_echo-2_part-mag_bold.nii.gz,D:/ProfessionalProyects/PsyConn/derivatives/ds006072/prep/nordic/data/t1/sub-P3/ses-8/func/sub-P3_ses-8_task-BOLDREST1_dir-AP_run-2_echo-2_part-mag_bold.json,True,True,True,True,0,0.0,0.7600530982017517,0.12068144232034683,15.998367309570312,20.47962760925293,1.2801073789596558,1.6031841039657593,1.0000000566167786,133.0823610472666,23.750374370121833,✓ PASS
sub-P3,ses-8,BOLDREST1,run-2,3,AP,magnitude-only,513,513,F:/JIVillL/openneuro/ds006072/sub-P3/ses-8/func/sub-P3_ses-8_task-BOLDREST1_dir-AP_run-2_echo-3_part-mag_bold.nii.gz,D:/ProfessionalProyects/PsyConn/derivatives/ds006072/prep/nordic/data/t1/sub-P3/ses-8/func/sub-P3_ses-8_task-BOLDREST1_dir-AP_run-2_echo-3_part-mag_bold.nii.gz,D:/ProfessionalProyects/PsyConn/derivatives/ds006072/prep/nordic/data/t1/sub-P3/ses-8/func/sub-P3_ses-8_task-BOLDREST1_dir-AP_run-2_echo-3_part-mag_bold.json,True,True,True,True,0,0.0,0.7487048506736755,0.12426640838384628,9.901747703552246,12.486234664916992,1.2610132694244385,1.6279598474502563,1.000000146181642,113.88269612679952,14.813360269667578,✓ PASS
sub-P3,ses-8,BOLDREST1,run-2,4,AP,magnitude-only,513,513,F:/JIVillL/openneuro/ds006072/sub-P3/ses-8/func/sub-P3_ses-8_task-BOLDREST1_dir-AP_run-2_echo-4_part-mag_bold.nii.gz,D:/ProfessionalProyects/PsyConn/derivatives/ds006072/prep/nordic/data/t1/sub-P3/ses-8/func/sub-P3_ses-8_task-BOLDREST1_dir-AP_run-2_echo-4_part-mag_bold.nii.gz,D:/ProfessionalProyects/PsyConn/derivatives/ds006072/prep/nordic/data/t1/sub-P3/ses-8/func/sub-P3_ses-8_task-BOLDREST1_dir-AP_run-2_echo-4_part-mag_bold.json,True,True,True,True,0,1.671262310765087e-07,0.7172285914421082,0.12224447727203369,6.216201305389404,8.766942977905273,1.4103376865386963,1.6666606664657593,1.000000389367359,100.02825325523264,12.347777453740195,✓ PASS
sub-P3,ses-8,BOLDREST1,run-2,5,AP,magnitude-only,513,513,F:/JIVillL/openneuro/ds006072/sub-P3/ses-8/func/sub-P3_ses-8_task-BOLDREST1_dir-AP_run-2_echo-5_part-mag_bold.nii.gz,D:/ProfessionalProyects/PsyConn/derivatives/ds006072/prep/nordic/data/t1/sub-P3/ses-8/func/sub-P3_ses-8_task-BOLDREST1_dir-AP_run-2_echo-5_part-mag_bold.nii.gz,D:/ProfessionalProyects/PsyConn/derivatives/ds006072/prep/nordic/data/t1/sub-P3/ses-8/func/sub-P3_ses-8_task-BOLDREST1_dir-AP_run-2_echo-5_part-mag_bold.json,True,True,True,True,0,1.3327750991720677e-07,0.6787992715835571,0.12111252546310425,4.45922327041626,6.907254219055176,1.5489814281463623,1.9399714469909668,1.000000637636411,86.05148191481501,11.214131715118016,✓ PASS
sub-P4,ses-10,BOLDREST1,run-1,1,PA,complex,513,510,F:/JIVillL/openneuro/ds006072/sub-P4/ses-10/func/sub-P4_ses-10_task-BOLDREST1_dir-PA_run-1_echo-1_part-mag_bold.nii.gz,D:/ProfessionalProyects/PsyConn/derivatives/ds006072/prep/nordic/data/t0/sub-P4/ses-10/func/sub-P4_ses-10_task-BOLDREST1_dir-PA_run-1_echo-1_part-mag_bold.nii.gz,D:/ProfessionalProyects/PsyConn/derivatives/ds006072/prep/nordic/data/t0/sub-P4/ses-10/func/sub-P4_ses-10_task-BOLDREST1_dir-PA_run-1_echo-1_part-mag_bold.json,True,True,True,True,3,0.00039354857290163636,0.7105770707130432,0.45712533593177795,28.082002639770508,39.88616180419922,1.4203460216522217,1.422499418258667,0.9995751058585025,186.57940970025632,54.45682644944247,✓ PASS
sub-P4,ses-10,BOLDREST1,run-1,2,PA,complex,513,510,F:/JIVillL/openneuro/ds006072/sub-P4/ses-10/func/sub-P4_ses-10_task-BOLDREST1_dir-PA_run-1_echo-2_part-mag_bold.nii.gz,D:/ProfessionalProyects/PsyConn/derivatives/ds006072/prep/nordic/data/t0/sub-P4/ses-10/func/sub-P4_ses-10_task-BOLDREST1_dir-PA_run-1_echo-2_part-mag_bold.nii.gz,D:/ProfessionalProyects/PsyConn/derivatives/ds006072/prep/nordic/data/t0/sub-P4/ses-10/func/sub-P4_ses-10_task-BOLDREST1_dir-PA_run-1_echo-2_part-mag_bold.json,True,True,True,True,3,0.0008260455215349793,0.7798792719841003,0.38969752192497253,20.500232696533203,26.619598388671875,1.2985022068023682,1.3626937866210938,1.0010948865110558,130.8340178386172,27.892974999090562,✓ PASS
sub-P4,ses-10,BOLDREST1,run-1,3,PA,complex,513,510,F:/JIVillL/openneuro/ds006072/sub-P4/ses-10/func/sub-P4_ses-10_task-BOLDREST1_dir-PA_run-1_echo-3_part-mag_bold.nii.gz,D:/ProfessionalProyects/PsyConn/derivatives/ds006072/prep/nordic/data/t0/sub-P4/ses-10/func/sub-P4_ses-10_task-BOLDREST1_dir-PA_run-1_echo-3_part-mag_bold.nii.gz,D:/ProfessionalProyects/PsyConn/derivatives/ds006072/prep/nordic/data/t0/sub-P4/ses-10/func/sub-P4_ses-10_task-BOLDREST1_dir-PA_run-1_echo-3_part-mag_bold.json,True,True,True,True,3,0.002833062317222357,0.7873550057411194,0.3533189594745636,13.188179016113281,16.657392501831055,1.2630547285079956,1.3564879894256592,1.0040310150111,115.45032833322857,17.579523355840774,✓ PASS
sub-P4,ses-10,BOLDREST1,run-1,4,PA,complex,513,510,F:/JIVillL/openneuro/ds006072/sub-P4/ses-10/func/sub-P4_ses-10_task-BOLDREST1_dir-PA_run-1_echo-4_part-mag_bold.nii.gz,D:/ProfessionalProyects/PsyConn/derivatives/ds006072/prep/nordic/data/t0/sub-P4/ses-10/func/sub-P4_ses-10_task-BOLDREST1_dir-PA_run-1_echo-4_part-mag_bold.nii.gz,D:/ProfessionalProyects/PsyConn/derivatives/ds006072/prep/nordic/data/t0/sub-P4/ses-10/func/sub-P4_ses-10_task-BOLDREST1_dir-PA_run-1_echo-4_part-mag_bold.json,True,True,True,True,3,0.006714390125125647,0.7747794389724731,0.34291088581085205,8.337246894836426,10.461686134338379,1.2548130750656128,1.3353359699249268,1.0041116686671268,102.58988141528648,13.85768783097548,✓ PASS
sub-P4,ses-10,BOLDREST1,run-1,5,PA,complex,513,510,F:/JIVillL/openneuro/ds006072/sub-P4/ses-10/func/sub-P4_ses-10_task-BOLDREST1_dir-PA_run-1_echo-5_part-mag_bold.nii.gz,D:/ProfessionalProyects/PsyConn/derivatives/ds006072/prep/nordic/data/t0/sub-P4/ses-10/func/sub-P4_ses-10_task-BOLDREST1_dir-PA_run-1_echo-5_part-mag_bold.nii.gz,D:/ProfessionalProyects/PsyConn/derivatives/ds006072/prep/nordic/data/t0/sub-P4/ses-10/func/sub-P4_ses-10_task-BOLDREST1_dir-PA_run-1_echo-5_part-mag_bold.json,True,True,True,True,3,0.013687935657799244,0.757684588432312,0.315502792596817,5.359513282775879,6.7154693603515625,1.2529999017715454,1.3114382028579712,1.0029728023677087,91.31883132715937,12.219702107895438,✓ PASS
sub-P4,ses-10,BOLDREST2,run-1,1,PA,complex,513,510,F:/JIVillL/openneuro/ds006072/sub-P4/ses-10/func/sub-P4_ses-10_task-BOLDREST2_dir-PA_run-1_echo-1_part-mag_bold.nii.gz,D:/ProfessionalProyects/PsyConn/derivatives/ds006072/prep/nordic/data/t1/sub-P4/ses-10/func/sub-P4_ses-10_task-BOLDREST2_dir-PA_run-1_echo-1_part-mag_bold.nii.gz,D:/ProfessionalProyects/PsyConn/derivatives/ds006072/prep/nordic/data/t1/sub-P4/ses-10/func/sub-P4_ses-10_task-BOLDREST2_dir-PA_run-1_echo-1_part-mag_bold.json,True,True,True,True,3,0.00036541398731060326,0.8513620495796204,0.5155565142631531,20.537845611572266,24.21005630493164,1.1788021326065063,1.204638123512268,0.9995896928470523,171.96799070415622,48.495007456716436,✓ PASS
sub-P4,ses-10,BOLDREST2,run-1,2,PA,complex,513,510,F:/JIVillL/openneuro/ds006072/sub-P4/ses-10/func/sub-P4_ses-10_task-BOLDREST2_dir-PA_run-1_echo-2_part-mag_bold.nii.gz,D:/ProfessionalProyects/PsyConn/derivatives/ds006072/prep/nordic/data/t1/sub-P4/ses-10/func/sub-P4_ses-10_task-BOLDREST2_dir-PA_run-1_echo-2_part-mag_bold.nii.gz,D:/ProfessionalProyects/PsyConn/derivatives/ds006072/prep/nordic/data/t1/sub-P4/ses-10/func/sub-P4_ses-10_task-BOLDREST2_dir-PA_run-1_echo-2_part-mag_bold.json,True,True,True,True,3,0.0008071028278209269,0.8966290354728699,0.41230568289756775,13.8313570022583,15.368584632873535,1.1111407279968262,1.1894360780715942,1.0012063513319687,118.45614513650271,25.152091730276616,✗ SIN DENOISING
sub-P4,ses-10,BOLDREST2,run-1,3,PA,complex,513,510,F:/JIVillL/openneuro/ds006072/sub-P4/ses-10/func/sub-P4_ses-10_task-BOLDREST2_dir-PA_run-1_echo-3_part-mag_bold.nii.gz,D:/ProfessionalProyects/PsyConn/derivatives/ds006072/prep/nordic/data/t1/sub-P4/ses-10/func/sub-P4_ses-10_task-BOLDREST2_dir-PA_run-1_echo-3_part-mag_bold.nii.gz,D:/ProfessionalProyects/PsyConn/derivatives/ds006072/prep/nordic/data/t1/sub-P4/ses-10/func/sub-P4_ses-10_task-BOLDREST2_dir-PA_run-1_echo-3_part-mag_bold.json,True,True,True,True,3,0.0027125650085508823,0.8962558507919312,0.3769559860229492,8.648138046264648,9.442648887634277,1.0918707847595215,1.2014110088348389,1.0037430762730548,104.27710065177916,16.048059578674195,✗ SIN DENOISING
sub-P4,ses-10,BOLDREST2,run-1,4,PA,complex,513,510,F:/JIVillL/openneuro/ds006072/sub-P4/ses-10/func/sub-P4_ses-10_task-BOLDREST2_dir-PA_run-1_echo-4_part-mag_bold.nii.gz,D:/ProfessionalProyects/PsyConn/derivatives/ds006072/prep/nordic/data/t1/sub-P4/ses-10/func/sub-P4_ses-10_task-BOLDREST2_dir-PA_run-1_echo-4_part-mag_bold.nii.gz,D:/ProfessionalProyects/PsyConn/derivatives/ds006072/prep/nordic/data/t1/sub-P4/ses-10/func/sub-P4_ses-10_task-BOLDREST2_dir-PA_run-1_echo-4_part-mag_bold.json,True,True,True,True,3,0.006452809553593397,0.8852802515029907,0.3672128915786743,5.549251079559326,6.032779693603516,1.0871340036392212,1.194135069847107,1.004015347021593,92.3019393604938,12.264936347895686,✗ SIN DENOISING
sub-P4,ses-10,BOLDREST2,run-1,5,PA,complex,513,510,F:/JIVillL/openneuro/ds006072/sub-P4/ses-10/func/sub-P4_ses-10_task-BOLDREST2_dir-PA_run-1_echo-5_part-mag_bold.nii.gz,D:/ProfessionalProyects/PsyConn/derivatives/ds006072/prep/nordic/data/t1/sub-P4/ses-10/func/sub-P4_ses-10_task-BOLDREST2_dir-PA_run-1_echo-5_part-mag_bold.nii.gz,D:/ProfessionalProyects/PsyConn/derivatives/ds006072/prep/nordic/data/t1/sub-P4/ses-10/func/sub-P4_ses-10_task-BOLDREST2_dir-PA_run-1_echo-5_part-mag_bold.json,True,True,True,True,3,0.0133846215903759,0.8698426485061646,0.3433716893196106,3.7467141151428223,4.084064483642578,1.0900390148162842,1.1860136985778809,1.0030996060495692,82.9062164165391,11.136705469651568,✗ SIN DENOISING
sub-P4,ses-6,BOLDREST1,run-1,1,PA,complex,513,510,F:/JIVillL/openneuro/ds006072/sub-P4/ses-6/func/sub-P4_ses-6_task-BOLDREST1_dir-PA_run-1_echo-1_part-mag_bold.nii.gz,D:/ProfessionalProyects/PsyConn/derivatives/ds006072/prep/nordic/data/t0/sub-P4/ses-6/func/sub-P4_ses-6_task-BOLDREST1_dir-PA_run-1_echo-1_part-mag_bold.nii.gz,D:/ProfessionalProyects/PsyConn/derivatives/ds006072/prep/nordic/data/t0/sub-P4/ses-6/func/sub-P4_ses-6_task-BOLDREST1_dir-PA_run-1_echo-1_part-mag_bold.json,True,True,True,True,3,0.00036070405622012913,0.6880740523338318,0.40493831038475037,28.944629669189453,42.3806037902832,1.464195728302002,1.5651565790176392,0.9997022440098439,183.36657302357554,47.10268923337938,✓ PASS
sub-P4,ses-6,BOLDREST1,run-1,2,PA,complex,513,510,F:/JIVillL/openneuro/ds006072/sub-P4/ses-6/func/sub-P4_ses-6_task-BOLDREST1_dir-PA_run-1_echo-2_part-mag_bold.nii.gz,D:/ProfessionalProyects/PsyConn/derivatives/ds006072/prep/nordic/data/t0/sub-P4/ses-6/func/sub-P4_ses-6_task-BOLDREST1_dir-PA_run-1_echo-2_part-mag_bold.nii.gz,D:/ProfessionalProyects/PsyConn/derivatives/ds006072/prep/nordic/data/t0/sub-P4/ses-6/func/sub-P4_ses-6_task-BOLDREST1_dir-PA_run-1_echo-2_part-mag_bold.json,True,True,True,True,3,0.0008207443752326071,0.7889681458473206,0.3846905529499054,19.87372589111328,25.159671783447266,1.2659765481948853,1.4179730415344238,1.0013554105739848,124.74370633761646,21.63553101978772,✓ PASS
sub-P4,ses-6,BOLDREST1,run-1,3,PA,complex,513,510,F:/JIVillL/openneuro/ds006072/sub-P4/ses-6/func/sub-P4_ses-6_task-BOLDREST1_dir-PA_run-1_echo-3_part-mag_bold.nii.gz,D:/ProfessionalProyects/PsyConn/derivatives/ds006072/prep/nordic/data/t0/sub-P4/ses-6/func/sub-P4_ses-6_task-BOLDREST1_dir-PA_run-1_echo-3_part-mag_bold.nii.gz,D:/ProfessionalProyects/PsyConn/derivatives/ds006072/prep/nordic/data/t0/sub-P4/ses-6/func/sub-P4_ses-6_task-BOLDREST1_dir-PA_run-1_echo-3_part-mag_bold.json,True,True,True,True,3,0.0027593777049332857,0.8135457038879395,0.36890894174575806,12.297136306762695,14.753647804260254,1.1997629404067993,1.3695893287658691,1.0039140056501068,107.07620121462055,13.114784635224744,✓ PASS
sub-P4,ses-6,BOLDREST1,run-1,4,PA,complex,513,510,F:/JIVillL/openneuro/ds006072/sub-P4/ses-6/func/sub-P4_ses-6_task-BOLDREST1_dir-PA_run-1_echo-4_part-mag_bold.nii.gz,D:/ProfessionalProyects/PsyConn/derivatives/ds006072/prep/nordic/data/t0/sub-P4/ses-6/func/sub-P4_ses-6_task-BOLDREST1_dir-PA_run-1_echo-4_part-mag_bold.nii.gz,D:/ProfessionalProyects/PsyConn/derivatives/ds006072/prep/nordic/data/t0/sub-P4/ses-6/func/sub-P4_ses-6_task-BOLDREST1_dir-PA_run-1_echo-4_part-mag_bold.json,True,True,True,True,3,0.006511463783681393,0.8087686896324158,0.33961907029151917,7.604793548583984,8.895597457885742,1.1697355508804321,1.3251243829727173,1.0039720228192752,93.85785087306071,9.786256991047962,✓ PASS
sub-P4,ses-6,BOLDREST1,run-1,5,PA,complex,513,510,F:/JIVillL/openneuro/ds006072/sub-P4/ses-6/func/sub-P4_ses-6_task-BOLDREST1_dir-PA_run-1_echo-5_part-mag_bold.nii.gz,D:/ProfessionalProyects/PsyConn/derivatives/ds006072/prep/nordic/data/t0/sub-P4/ses-6/func/sub-P4_ses-6_task-BOLDREST1_dir-PA_run-1_echo-5_part-mag_bold.nii.gz,D:/ProfessionalProyects/PsyConn/derivatives/ds006072/prep/nordic/data/t0/sub-P4/ses-6/func/sub-P4_ses-6_task-BOLDREST1_dir-PA_run-1_echo-5_part-mag_bold.json,True,True,True,True,3,0.013465051539242268,0.790930449962616,0.32945820689201355,4.751002311706543,5.52956485748291,1.163873314857483,1.3025271892547607,1.003066562703353,83.66142223455392,8.964155514336202,✓ PASS
sub-P4,ses-6,BOLDREST2,run-1,1,PA,complex,513,510,F:/JIVillL/openneuro/ds006072/sub-P4/ses-6/func/sub-P4_ses-6_task-BOLDREST2_dir-PA_run-1_echo-1_part-mag_bold.nii.gz,D:/ProfessionalProyects/PsyConn/derivatives/ds006072/prep/nordic/data/t1/sub-P4/ses-6/func/sub-P4_ses-6_task-BOLDREST2_dir-PA_run-1_echo-1_part-mag_bold.nii.gz,D:/ProfessionalProyects/PsyConn/derivatives/ds006072/prep/nordic/data/t1/sub-P4/ses-6/func/sub-P4_ses-6_task-BOLDREST2_dir-PA_run-1_echo-1_part-mag_bold.json,True,True,True,True,3,0.0003655309556052089,0.6940975785255432,0.4166466295719147,28.337726593017578,41.327232360839844,1.4583820104599,1.566648006439209,0.9997848546254033,182.8023112886819,45.72586472365499,✓ PASS
sub-P4,ses-6,BOLDREST2,run-1,2,PA,complex,513,510,F:/JIVillL/openneuro/ds006072/sub-P4/ses-6/func/sub-P4_ses-6_task-BOLDREST2_dir-PA_run-1_echo-2_part-mag_bold.nii.gz,D:/ProfessionalProyects/PsyConn/derivatives/ds006072/prep/nordic/data/t1/sub-P4/ses-6/func/sub-P4_ses-6_task-BOLDREST2_dir-PA_run-1_echo-2_part-mag_bold.nii.gz,D:/ProfessionalProyects/PsyConn/derivatives/ds006072/prep/nordic/data/t1/sub-P4/ses-6/func/sub-P4_ses-6_task-BOLDREST2_dir-PA_run-1_echo-2_part-mag_bold.json,True,True,True,True,3,0.0008359591010957956,0.7938805222511292,0.37258923053741455,19.525245666503906,24.593820571899414,1.2595908641815186,1.4168968200683594,1.001481095728742,125.78956349765457,21.192402568673675,✓ PASS
sub-P4,ses-6,BOLDREST2,run-1,3,PA,complex,513,510,F:/JIVillL/openneuro/ds006072/sub-P4/ses-6/func/sub-P4_ses-6_task-BOLDREST2_dir-PA_run-1_echo-3_part-mag_bold.nii.gz,D:/ProfessionalProyects/PsyConn/derivatives/ds006072/prep/nordic/data/t1/sub-P4/ses-6/func/sub-P4_ses-6_task-BOLDREST2_dir-PA_run-1_echo-3_part-mag_bold.nii.gz,D:/ProfessionalProyects/PsyConn/derivatives/ds006072/prep/nordic/data/t1/sub-P4/ses-6/func/sub-P4_ses-6_task-BOLDREST2_dir-PA_run-1_echo-3_part-mag_bold.json,True,True,True,True,3,0.0027252775616943836,0.8178863525390625,0.3583485782146454,12.045405387878418,14.378612518310547,1.1937010288238525,1.3706905841827393,1.0037200117415102,106.95175646911142,12.738668376391223,✓ PASS
sub-P4,ses-6,BOLDREST2,run-1,4,PA,complex,513,510,F:/JIVillL/openneuro/ds006072/sub-P4/ses-6/func/sub-P4_ses-6_task-BOLDREST2_dir-PA_run-1_echo-4_part-mag_bold.nii.gz,D:/ProfessionalProyects/PsyConn/derivatives/ds006072/prep/nordic/data/t1/sub-P4/ses-6/func/sub-P4_ses-6_task-BOLDREST2_dir-PA_run-1_echo-4_part-mag_bold.nii.gz,D:/ProfessionalProyects/PsyConn/derivatives/ds006072/prep/nordic/data/t1/sub-P4/ses-6/func/sub-P4_ses-6_task-BOLDREST2_dir-PA_run-1_echo-4_part-mag_bold.json,True,True,True,True,3,0.006313889287412167,0.8123783469200134,0.376042902469635,7.436217784881592,8.63757610321045,1.1615550518035889,1.3209357261657715,1.0036241801493744,92.03679425477813,9.827074746674276,✓ PASS
sub-P4,ses-6,BOLDREST2,run-1,5,PA,complex,513,510,F:/JIVillL/openneuro/ds006072/sub-P4/ses-6/func/sub-P4_ses-6_task-BOLDREST2_dir-PA_run-1_echo-5_part-mag_bold.nii.gz,D:/ProfessionalProyects/PsyConn/derivatives/ds006072/prep/nordic/data/t1/sub-P4/ses-6/func/sub-P4_ses-6_task-BOLDREST2_dir-PA_run-1_echo-5_part-mag_bold.nii.gz,D:/ProfessionalProyects/PsyConn/derivatives/ds006072/prep/nordic/data/t1/sub-P4/ses-6/func/sub-P4_ses-6_task-BOLDREST2_dir-PA_run-1_echo-5_part-mag_bold.json,True,True,True,True,3,0.013160251080989838,0.7959430813789368,0.33186590671539307,4.6520514488220215,5.374460220336914,1.1552882194519043,1.3073668479919434,1.0027706145546882,82.0272324588523,9.063839766428481,✓ PASS
sub-P5,ses-10,BOLDREST1,run-1,1,PA,complex,513,510,F:/JIVillL/openneuro/ds006072/sub-P5/ses-10/func/sub-P5_ses-10_task-BOLDREST1_dir-PA_run-1_echo-1_part-mag_bold.nii.gz,D:/ProfessionalProyects/PsyConn/derivatives/ds006072/prep/nordic/data/texc/sub-P5/ses-10/func/sub-P5_ses-10_task-BOLDREST1_dir-PA_run-1_echo-1_part-mag_bold.nii.gz,D:/ProfessionalProyects/PsyConn/derivatives/ds006072/prep/nordic/data/texc/sub-P5/ses-10/func/sub-P5_ses-10_task-BOLDREST1_dir-PA_run-1_echo-1_part-mag_bold.json,True,True,True,True,3,0.0004633489006664604,0.7709378004074097,0.48334434628486633,20.4909610748291,26.582441329956055,1.297276496887207,1.4256659746170044,0.9993512689677062,218.39904635633636,73.85732244071198,✓ PASS
sub-P5,ses-10,BOLDREST1,run-1,2,PA,complex,513,510,F:/JIVillL/openneuro/ds006072/sub-P5/ses-10/func/sub-P5_ses-10_task-BOLDREST1_dir-PA_run-1_echo-2_part-mag_bold.nii.gz,D:/ProfessionalProyects/PsyConn/derivatives/ds006072/prep/nordic/data/texc/sub-P5/ses-10/func/sub-P5_ses-10_task-BOLDREST1_dir-PA_run-1_echo-2_part-mag_bold.nii.gz,D:/ProfessionalProyects/PsyConn/derivatives/ds006072/prep/nordic/data/texc/sub-P5/ses-10/func/sub-P5_ses-10_task-BOLDREST1_dir-PA_run-1_echo-2_part-mag_bold.json,True,True,True,True,3,0.0007955236360430717,0.8530405759811401,0.44658705592155457,14.112338066101074,16.499685287475586,1.169167399406433,1.3106588125228882,0.9999254295371488,145.36635612834527,35.413041455989024,✓ PASS
sub-P5,ses-10,BOLDREST1,run-1,3,PA,complex,513,510,F:/JIVillL/openneuro/ds006072/sub-P5/ses-10/func/sub-P5_ses-10_task-BOLDREST1_dir-PA_run-1_echo-3_part-mag_bold.nii.gz,D:/ProfessionalProyects/PsyConn/derivatives/ds006072/prep/nordic/data/texc/sub-P5/ses-10/func/sub-P5_ses-10_task-BOLDREST1_dir-PA_run-1_echo-3_part-mag_bold.nii.gz,D:/ProfessionalProyects/PsyConn/derivatives/ds006072/prep/nordic/data/texc/sub-P5/ses-10/func/sub-P5_ses-10_task-BOLDREST1_dir-PA_run-1_echo-3_part-mag_bold.json,True,True,True,True,3,0.002287192502990365,0.86993408203125,0.39845094084739685,9.360185623168945,10.630751609802246,1.1357415914535522,1.2845125198364258,1.0028290250871466,120.83808685165586,19.698841177184303,✗ SIN DENOISING
sub-P5,ses-10,BOLDREST1,run-1,4,PA,complex,513,510,F:/JIVillL/openneuro/ds006072/sub-P5/ses-10/func/sub-P5_ses-10_task-BOLDREST1_dir-PA_run-1_echo-4_part-mag_bold.nii.gz,D:/ProfessionalProyects/PsyConn/derivatives/ds006072/prep/nordic/data/texc/sub-P5/ses-10/func/sub-P5_ses-10_task-BOLDREST1_dir-PA_run-1_echo-4_part-mag_bold.nii.gz,D:/ProfessionalProyects/PsyConn/derivatives/ds006072/prep/nordic/data/texc/sub-P5/ses-10/func/sub-P5_ses-10_task-BOLDREST1_dir-PA_run-1_echo-4_part-mag_bold.json,True,True,True,True,3,0.006137960124760866,0.8675381541252136,0.35700684785842896,6.120965957641602,6.87681245803833,1.1234848499298096,1.2628074884414673,1.0043550931343124,106.35513194630823,15.392640067992367,✗ SIN DENOISING
