"seed","roi","roi_label","network","n","mean_LSD","mean_PLCB","mean_delta","d_z","d_av","p_value","p_wilcox","p_FDR","p_wilcox_FDR","significant","sig_wilcox"
"HIP",107,"RH_Vis_7","Vis",15,0.319932480577013,0.475022260068284,-0.155089779491271,-1.01482621702754,-1.59973754490797,0.00150876023681382,0.0069795438131406,0.144863593847151,0.310785426573297,FALSE,FALSE
"HIP",108,"RH_Vis_8","Vis",15,-0.0295730752725952,0.0405224415833857,-0.070095516855981,-0.433149865431657,-0.583346077150328,0.115603483325783,0.105513715289701,0.411696268234415,0.414778053207791,FALSE,FALSE
"HIP",109,"RH_Vis_9","Vis",15,0.216347352358353,0.234486195919424,-0.0181388435610708,-0.0864889229636741,-0.127922650150691,0.742613637392573,0.842429645612509,0.856205446316972,0.893367252091405,FALSE,FALSE
"HIP",110,"RH_Vis_10","Vis",15,0.228017075115133,0.331473242865273,-0.103456167750141,-0.61843219095712,-0.856030251679373,0.0311552961868274,0.0248678593178852,0.282378826363114,0.310785426573297,FALSE,FALSE
"HIP",111,"RH_Vis_11","Vis",15,0.0407975459490796,0.110630991128544,-0.0698334451794642,-0.598306484093651,-0.534581338038209,0.0361485929064494,0.0500579654932533,0.282378826363114,0.31488360975975,FALSE,FALSE
"HIP",112,"RH_Vis_12","Vis",15,0.0567254929079869,0.122001488741934,-0.0652759958339467,-0.349236621479944,-0.451520087988556,0.197630730268369,0.164071891814218,0.490862571439888,0.440098721572255,FALSE,FALSE
"HIP",113,"RH_Vis_13","Vis",15,0.155522866835503,0.303997080453393,-0.14847421361789,-0.852411083803947,-1.19273046112199,0.0052479194942769,0.0248678593178852,0.178450395125075,0.310785426573297,FALSE,FALSE
"HIP",114,"RH_Vis_14","Vis",15,0.0232676270735215,0.114793658100666,-0.0915260310271448,-0.593572349001355,-0.733662160790607,0.0374285503299402,0.0381666313335627,0.282378826363114,0.310785426573297,FALSE,FALSE
"HIP",115,"RH_Vis_15","Vis",15,0.0380817243949411,0.0626283099518892,-0.0245465855569481,-0.160252357901061,-0.204269916600649,0.544799023259684,0.55093480568048,0.709795298875473,0.717789346829425,FALSE,FALSE
"HIP",116,"RH_SomMot_1","SomMot",15,0.153775916594646,0.229941684100754,-0.0761657675061088,-0.414401728177472,-0.58411107167912,0.130813962142937,0.164071891814218,0.426079762408423,0.440098721572255,FALSE,FALSE
"HIP",117,"RH_SomMot_2","SomMot",15,0.111501690752082,0.200658593562522,-0.0891569028104405,-0.514737336238914,-0.584358094992051,0.0660574475333855,0.105513715289701,0.327415174730693,0.414778053207791,FALSE,FALSE
"HIP",118,"RH_SomMot_3","SomMot",15,0.20436346416389,0.260529428292026,-0.0561659641281362,-0.277861410532149,-0.39606124023999,0.300055110569,0.320255384944945,0.556199717152293,0.574946675334232,FALSE,FALSE
"HIP",119,"RH_SomMot_4","SomMot",15,0.165200110057669,0.225562535356056,-0.0603624252983868,-0.328738006385968,-0.445179276969399,0.223683744155884,0.268066760405714,0.490862571439888,0.522386507457289,FALSE,FALSE
"HIP",120,"RH_SomMot_5","SomMot",15,0.124069067266467,0.187164794394514,-0.0630957271280467,-0.306954268768547,-0.386634837057281,0.254281605802143,0.348688077541053,0.508563211604286,0.606876959384428,FALSE,FALSE
"HIP",121,"RH_SomMot_6","SomMot",15,0.128719242693935,0.207551194580672,-0.0788319518867376,-0.393811446459507,-0.47912400699131,0.149472112124118,0.222041366726258,0.453473802472308,0.491509044792104,FALSE,FALSE
"HIP",122,"RH_SomMot_7","SomMot",15,0.101909663357552,0.195596790749924,-0.093687127392372,-0.434232336099471,-0.629666750203977,0.114774275377714,0.118312716164607,0.411696268234415,0.415004604392777,FALSE,FALSE
"HIP",123,"RH_SomMot_8","SomMot",15,0.183172592155771,0.210347768349711,-0.0271751761939398,-0.144793630261352,-0.174213416903968,0.58380943600088,0.477733720891573,0.739491952267782,0.676542163747072,FALSE,FALSE
"HIP",124,"RH_SomMot_9","SomMot",15,0.135453703845801,0.208148173283622,-0.0726944694378209,-0.37227528895514,-0.487670704229749,0.17134911696528,0.222041366726258,0.490862571439888,0.491509044792104,FALSE,FALSE
"HIP",125,"RH_SomMot_10","SomMot",15,0.143992670021189,0.223765956171873,-0.0797732861506845,-0.329759717371408,-0.49010062470369,0.222323390499904,0.147532419237223,0.490862571439888,0.440098721572255,FALSE,FALSE
"HIP",126,"RH_SomMot_11","SomMot",15,0.125514387051795,0.214496639526657,-0.0889822524748616,-0.430866770389508,-0.545446935886786,0.117369550154548,0.132298661876269,0.411696268234415,0.440098721572255,FALSE,FALSE
"HIP",127,"RH_SomMot_12","SomMot",15,0.173772002716966,0.243388997533689,-0.0696169948167228,-0.322076980197706,-0.532792310336747,0.232714948175568,0.320255384944945,0.490862571439888,0.574946675334232,FALSE,FALSE
"HIP",128,"RH_SomMot_13","SomMot",15,0.0443683703613712,0.108310160658914,-0.0639417902975428,-0.336337286448444,-0.407975642646272,0.213722583660807,0.244293641331777,0.490862571439888,0.515731020589306,FALSE,FALSE
"HIP",129,"RH_SomMot_14","SomMot",15,0.157370610849803,0.220406935470068,-0.063036324620265,-0.311388020396402,-0.444098978905145,0.247803848126983,0.29338289215179,0.504457833687072,0.548289339431214,FALSE,FALSE
"HIP",130,"RH_SomMot_15","SomMot",15,0.106996185574048,0.190595032315048,-0.0835988467410003,-0.375640462878739,-0.571014752601188,0.167764142006626,0.201279706355701,0.490387492019368,0.473111062361853,FALSE,FALSE
"HIP",131,"RH_SomMot_16","SomMot",15,0.0909616380870576,0.0971494341377448,-0.00618779605068714,-0.0340205501294261,-0.0344267174327867,0.89704816333291,0.754752501290184,0.925461453574224,0.864741559267146,FALSE,FALSE
"HIP",132,"RH_SomMot_17","SomMot",15,0.0206658793981359,0.118947255476349,-0.0982813760782133,-0.613954855058105,-0.620700660717641,0.0322060339226786,0.064910217801352,0.282378826363114,0.31488360975975,FALSE,FALSE
"HIP",133,"RH_SomMot_18","SomMot",15,0.0556697062413076,0.164563154268083,-0.108893448026776,-0.55737624593419,-0.727127059539637,0.0487198234238116,0.064910217801352,0.29231894054287,0.31488360975975,FALSE,FALSE
"HIP",134,"RH_SomMot_19","SomMot",15,0.11933766328643,0.19511369875078,-0.0757760354643497,-0.366087551382526,-0.522473121585593,0.17810698227041,0.201279706355701,0.490862571439888,0.473111062361853,FALSE,FALSE
"HIP",135,"RH_DorsAttn_Post_1","DorsAttn",15,-0.0215084060246774,0.0234563379927967,-0.0449647440174741,-0.401181158454689,-0.2828004859716,0.142549140793714,0.132298661876269,0.451405612513429,0.440098721572255,FALSE,FALSE
"HIP",136,"RH_DorsAttn_Post_2","DorsAttn",15,0.127167883663021,0.16222614861824,-0.0350582649552197,-0.225827679196282,-0.239900576779733,0.396533635975234,0.222041366726258,0.632235447568905,0.491509044792104,FALSE,FALSE
"HIP",137,"RH_DorsAttn_Post_3","DorsAttn",15,0.0825940032393152,0.134826271885549,-0.0522322686462339,-0.28516746701245,-0.322763883752626,0.288019488700194,0.410198331513046,0.538268680772557,0.62768603748305,FALSE,FALSE
"HIP",138,"RH_DorsAttn_Post_4","DorsAttn",15,-0.00751043708102312,0.0184789917183482,-0.0259894287993713,-0.173368127906167,-0.210559105116392,0.512860289952064,0.629260787503937,0.697993000742111,0.775521402977825,FALSE,FALSE
"HIP",139,"RH_DorsAttn_Post_5","DorsAttn",15,0.0819202325377319,0.114798978915212,-0.0328787463774805,-0.213951906190268,-0.260714263304644,0.421215484007903,0.754752501290184,0.653313811930624,0.864741559267146,FALSE,FALSE
"HIP",140,"RH_DorsAttn_Post_6","DorsAttn",15,-0.0695376085425158,-0.0309772745303729,-0.0385603340121429,-0.182453756557308,-0.287391145100284,0.491384400816146,0.629260787503937,0.692494977107696,0.775521402977825,FALSE,FALSE
"HIP",141,"RH_DorsAttn_Post_7","DorsAttn",15,-0.0074512404565786,0.0375390824312648,-0.0449903228878434,-0.26543354256543,-0.356395469127571,0.321375352161691,0.29338289215179,0.575694409962952,0.548289339431214,FALSE,FALSE
"HIP",142,"RH_DorsAttn_Post_8","DorsAttn",15,-0.03896470642626,0.00931358447503599,-0.048278290901296,-0.334332948908793,-0.358292897177383,0.21631480918183,0.105513715289701,0.490862571439888,0.414778053207791,FALSE,FALSE
"HIP",143,"RH_DorsAttn_Post_9","DorsAttn",15,-0.0186183584647448,0.0488266785683149,-0.0674450370330596,-0.39621073754498,-0.493689950590626,0.147187613453774,0.164071891814218,0.453473802472308,0.440098721572255,FALSE,FALSE
"HIP",144,"RH_DorsAttn_Post_10","DorsAttn",15,0.00447381588666437,0.0846790235292138,-0.0802052076425494,-0.533741312488654,-0.44397815517238,0.0577272383807608,0.0570833388248299,0.314095800929113,0.31488360975975,FALSE,FALSE
"HIP",145,"RH_DorsAttn_FEF_1","DorsAttn",15,0.0711393427291787,0.062729573952186,0.00840976877699273,0.045235525306916,0.0549303806586013,0.863433867686537,1,0.91882464322749,1,FALSE,FALSE
"HIP",146,"RH_DorsAttn_FEF_2","DorsAttn",15,0.061237788615791,-0.00910928854290624,0.0703470771586973,0.526883754557658,0.67816418233728,0.0606149791266709,0.064910217801352,0.314095800929113,0.31488360975975,FALSE,FALSE
"HIP",147,"RH_DorsAttn_PrCv_1","DorsAttn",15,0.0297351713768554,-0.0264692274359631,0.0562043988128185,0.425677403434609,0.40042356332954,0.121471291778829,0.118312716164607,0.413364992919001,0.415004604392777,FALSE,FALSE
"HIP",148,"RH_SalVentAttn_TempOccPar_1","SalVentAttn",15,0.0791897964948342,0.133304868471759,-0.0541150719769245,-0.356277289611995,-0.344853748274539,0.18927080125917,0.222041366726258,0.490862571439888,0.491509044792104,FALSE,FALSE
