"edge_id","var_LSD","var_PLCB","diff"
4883,0.0275734497109874,0.0337014922941684,-0.00612804258318105
4884,0.0419569078730856,0.046953898954653,-0.00499699108156747
4885,0.0114228173402906,0.0887753843112726,-0.077352566970982
4886,0.021661143134703,0.0513618717717288,-0.0297007286370258
4887,0.0616023537992625,0.0319564689774571,0.0296458848218054
4888,0.068154232804581,0.041971761839744,0.026182470964837
4889,0.0808498884961957,0.0467316485966209,0.0341182398995748
4890,0.0668759162520274,0.0374927866596274,0.0293831295924
4891,0.0640550564150243,0.044455035037988,0.0196000213770363
4892,0.071678426525248,0.0388725735287825,0.0328058529964655
4893,0.0365984693522469,0.0618131741242746,-0.0252147047720277
5105,0.0191477748653162,0.0554932700727495,-0.0363454952074334
5106,0.0280929035460654,0.040519407889469,-0.0124265043434036
5107,0.0419395953724113,0.0265653278120906,0.0153742675603208
5108,0.0232473263974184,0.0632369218971332,-0.0399895954997148
5109,0.0150669792327485,0.0448881762278268,-0.0298211969950783
5110,0.0394334352585823,0.0484110801558826,-0.00897764489730034
5111,0.0276792121544335,0.0365535666585312,-0.00887435450409767
5112,0.0249449024055135,0.0432249834263524,-0.0182800810208389
5113,0.0396427334305614,0.0450972195564677,-0.00545448612590622
5114,0.0452988243206714,0.0844734979634522,-0.0391746736427809
5115,0.0312382288209318,0.0493427515726191,-0.0181045227516873
5116,0.0254988165700273,0.0456675493871579,-0.0201687328171306
5117,0.0451145591775386,0.0859648710695278,-0.0408503118919892
5118,0.0300593540194273,0.0673973247462869,-0.0373379707268596
5119,0.0324427373538768,0.0179013838726333,0.0145413534812435
5120,0.0263641436994342,0.0389128509103708,-0.0125487072109366
5121,0.0308526641474702,0.04083757046886,-0.00998490632138978
5122,0.0309602858504761,0.0370541300341592,-0.00609384418368311
5123,0.0464923019837887,0.05856764681975,-0.0120753448359613
5124,0.0421229185356221,0.0615792448493319,-0.0194563263137098
5125,0.0229091636937475,0.0502030365888769,-0.0272938728951293
5126,0.035968592776551,0.0768734885014544,-0.0409048957249034
5337,0.0405532251086112,0.0543492276054184,-0.0137960024968072
5338,0.0266460275434306,0.0549823468975606,-0.0283363193541301
5339,0.0295172033848861,0.0257058398878519,0.00381136349703429
5340,0.0254200550289933,0.0811612534778707,-0.0557411984488774
5341,0.0207478615777566,0.0437065656756444,-0.0229587040978878
5342,0.0355843741953872,0.0440464334029619,-0.00846205920757465
5343,0.0397827043121625,0.0482494308304229,-0.00846672651826041
5344,0.031070286750984,0.0428582635002392,-0.0117879767492552
5345,0.0426153231815637,0.0464087749075309,-0.00379345172596723
5346,0.039723231108588,0.0857950973061461,-0.0460718661975581
5347,0.037124187438372,0.0484717592241191,-0.0113475717857471
5348,0.045914218797136,0.0393642759854653,0.00654994281167071
5349,0.0309760539673116,0.0968110154861135,-0.0658349615188019
5350,0.0367520196316104,0.0604134027746648,-0.0236613831430544
